bin	classf	size	completeness	redundancy
GEODES006-bin.16 'k__Archaea' 401938 3.977953510663791 0.503235082674335
GEODES006-bin.17 'root' 438485 0.0 0.0
GEODES006-bin.18 'k__Bacteria' 1077039 28.213166144200624 1.7241379310344827
GEODES006-bin.19 'k__Archaea' 487150 5.847112389168464 0.503235082674335
GEODES006-bin.1 'root' 457815 0.0 0.0
GEODES006-bin.20 'root' 718720 8.333333333333334 0.0
GEODES006-bin.21 'k__Archaea' 361804 4.373352504193626 0.0
GEODES006-bin.22 'root' 333371 4.166666666666667 0.0
GEODES006-bin.23 'k__Bacteria' 4517057 96.55172413793103 0.0
GEODES006-bin.24 'root' 347209 0.0 0.0
GEODES006-bin.25 'root' 402024 0.0 0.0
GEODES006-bin.26 'k__Archaea' 217297 1.6569908079342042 0.362844702467344
GEODES006-bin.27 'root' 269036 4.166666666666667 0.0
GEODES006-bin.28 'k__Bacteria' 984695 43.595041322314046 1.1363636363636365
GEODES006-bin.29 'root' 816066 0.0 0.0
GEODES006-bin.2 'root' 203127 0.0 0.0
GEODES006-bin.30 'k__Archaea' 8812757 49.227174694464416 12.281332374790317
GEODES006-bin.31 'k__Bacteria' 1454714 64.21052631578948 19.649122807017545
GEODES006-bin.32 'p__Cyanobacteria' 3180110 73.05092592592592 0.7407407407407407
GEODES006-bin.33 'k__Bacteria' 1654192 69.71003134796238 17.24137931034483
GEODES006-bin.34 'root' 218807 0.0 0.0
GEODES006-bin.35 'root' 798644 0.0 0.0
GEODES006-bin.36 'p__Cyanobacteria' 2495131 76.02657004830918 31.476449275362317
GEODES006-bin.37 'k__Archaea' 200588 2.048885693745507 0.0
GEODES006-bin.38 'k__Bacteria' 520383 12.931034482758621 0.0
GEODES006-bin.39 'k__Archaea' 820268 5.703330936975796 0.0
GEODES006-bin.3 'p__Cyanobacteria' 1057118 55.29891304347826 0.6793478260869565
GEODES006-bin.40 'k__Bacteria' 2344366 68.96551724137932 2.586206896551724
GEODES006-bin.41 'k__Bacteria' 2045550 69.87654320987654 1.2820512820512822
GEODES006-bin.42 'root' 235107 4.166666666666667 0.0
GEODES006-bin.43 'k__Archaea' 378529 5.847112389168464 0.503235082674335
GEODES006-bin.44 'k__Bacteria' 1887351 44.74921630094044 0.0
GEODES006-bin.45 'root' 215543 0.0 0.0
GEODES006-bin.46 'k__Bacteria' 3076970 88.79310344827586 14.341692789968652
GEODES006-bin.47 'root' 200075 0.0 0.0
GEODES006-bin.48 'k__Archaea' 1133775 10.280373831775702 0.0
GEODES006-bin.49 'k__Bacteria' 616657 33.793103448275865 6.896551724137931
GEODES006-bin.4 'k__Bacteria' 1094913 14.354066985645932 0.0
GEODES006-bin.50 'k__Bacteria' 3569615 81.34796238244515 2.0114942528735633
GEODES006-bin.51 'p__Bacteroidetes' 1478097 39.29392446633826 2.233169129720854
GEODES006-bin.52 'k__Bacteria' 270482 4.310344827586207 3.4482758620689653
GEODES006-bin.53 'root' 692191 0.0 0.0
GEODES006-bin.54 'k__Bacteria' 8391868 98.90282131661442 155.97701149425285
GEODES006-bin.55 'k__Bacteria' 4099578 91.97278911564625 2.47765772975857
GEODES006-bin.56 'root' 237978 0.0 0.0
GEODES006-bin.57 'k__Archaea' 533081 6.314402108794632 0.503235082674335
GEODES006-bin.58 'k__Bacteria' 1586782 71.85962185962187 5.8404558404558395
GEODES006-bin.59 'k__Archaea' 358479 3.833706746328106 0.22404779686333084
GEODES006-bin.5 'k__Archaea' 803675 5.763239875389408 0.0
GEODES006-bin.60 'k__Archaea' 372407 4.445243230289959 0.503235082674335
GEODES006-bin.61 'k__Archaea' 2968012 7.632398753894081 1.8691588785046729
GEODES006-bin.62 'k__Bacteria' 634909 46.55172413793103 0.0
GEODES006-bin.63 'c__Gammaproteobacteria' 3393872 81.04471600846911 3.665329768270945
GEODES006-bin.64 'k__Archaea' 349510 4.085789599808292 0.2875629043853343
GEODES006-bin.65 'k__Archaea' 453816 6.494128924035467 0.0
GEODES006-bin.66 'root' 1421484 6.25 7.060185185185184
GEODES006-bin.67 'o__Actinomycetales' 1235164 73.96491228070175 3.5213032581453634
GEODES006-bin.68 'k__Bacteria' 680646 17.24137931034483 0.0
GEODES006-bin.69 'k__Bacteria' 3088621 98.80352140856344 0.0
GEODES006-bin.6 'root' 381489 4.166666666666667 4.62962962962963
GEODES006-bin.70 'k__Bacteria' 754640 28.448275862068964 8.620689655172415
GEODES006-bin.71 'root' 3135182 9.375 0.0
GEODES006-bin.72 'k__Bacteria' 1339215 31.896551724137932 8.620689655172415
GEODES006-bin.73 'k__Archaea' 506938 6.314402108794632 0.503235082674335
GEODES006-bin.74 'k__Bacteria' 237294 5.2631578947368425 0.0
GEODES006-bin.75 'k__Bacteria' 1978667 56.36363636363636 0.0
GEODES006-bin.76 'k__Archaea' 463446 6.242511382698299 0.2156721782890007
GEODES006-bin.77 'k__Bacteria' 1199879 37.06896551724138 0.0
GEODES006-bin.78 'k__Bacteria' 515567 37.241379310344826 0.8620689655172413
GEODES006-bin.79 'k__Bacteria' 860582 14.655172413793103 0.0
GEODES006-bin.7 'k__Bacteria' 1983718 49.373040752351095 16.379310344827587
GEODES006-bin.80 'root' 554160 12.5 0.0
GEODES006-bin.81 'k__Bacteria' 798119 42.34654234654235 0.8547008547008547
GEODES006-bin.82 'c__Gammaproteobacteria' 2135779 74.88684725097768 2.8079710144927534
GEODES006-bin.83 'k__Bacteria' 462142 0.0 0.0
GEODES006-bin.84 'k__Bacteria' 496144 28.94736842105263 0.0
GEODES006-bin.85 'k__Bacteria' 563355 15.517241379310345 0.0
GEODES006-bin.86 'root' 296625 4.166666666666667 0.0
GEODES006-bin.87 'k__Bacteria' 1665816 46.70846394984326 3.4482758620689653
GEODES006-bin.88 'k__Bacteria' 245766 13.157894736842104 0.0
GEODES006-bin.89 'k__Bacteria' 461873 49.15637860082305 0.0
GEODES006-bin.8 'k__Archaea' 610132 7.248981548046968 0.9345794392523364
GEODES006-bin.90 'k__Bacteria' 318745 22.413793103448278 0.0
GEODES006-bin.91 'k__Archaea' 415883 0.9433962264150944 0.0
GEODES006-bin.92 'k__Archaea' 4854799 4.193625688952792 1.4018691588785046
GEODES006-bin.93 'root' 1280860 41.666666666666664 33.333333333333336
GEODES006-bin.94 'o__Actinomycetales' 971052 58.88030888030888 1.3693693693693694
GEODES006-bin.95 'root' 1981167 4.74537037037037 24.074074074074073
GEODES006-bin.96 'k__Archaea' 451439 5.379822669542295 0.4313443565780014
GEODES006-bin.97 'o__Burkholderiales' 2555894 79.17727272727272 19.01571428571428
GEODES006-bin.98 'k__Bacteria' 1598966 64.92768595041322 4.838052989790958
GEODES006-bin.99 'o__Actinomycetales' 1738657 79.24195624195625 1.5315315315315314
GEODES006-bin.9 'o__Actinomycetales' 1217699 87.27553310886644 0.8136924803591471
