Bin,Classification,Completeness,Contamination,size_bp,n_contigs,percent_gc
3300006113-bin.15,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,98.49,1.1,2777860,185,45.8
3300006104-bin.41,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,93.97,1.1,2551009,252,46.1
3300006126-bin.16,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,98.9,1.92,2755693,178,45.9
3300006071-bin.27,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,99.45,1.1,2885645,131,45.8
3300003826-bin.6,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,90.23,6.5,2559663,332,46
3300003800-bin.3,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,84.48,3.59,2063405,357,45.8
3300006072-bin.38,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,97.25,1.1,2559821,133,45.9
3300003826-bin.4,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,96.98,3.61,2451626,181,45.8
3300006120-bin.18,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,96.9,1.65,2475603,183,45.8
3300006111-bin.18,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,98.86,2.47,2583461,87,45.8
3300006126-bin.6,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,98.86,1.92,2587454,83,45.9
3300006108-bin.16,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,95.88,3.04,2452054,242,45.7
3300006109-bin.23,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,97.73,1.92,2584562,83,45.9
3300006113-bin.16,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,97.42,1.92,2567682,78,45.9
3300006104-bin.58,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,97.53,1.1,2539479,64,45.8
3300004806-bin.57,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__,98.32,1.1,2547097,66,45.8
3300004692-bin.9,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,90.93,0.57,2020933,287,55.1
3300006072-bin.39,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,92.94,0.62,2198170,174,55.1
3300006114-bin.27,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,96.01,0.57,2250245,138,55.1
3300004806-bin.106,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,99.71,0,2314903,22,54.9
3300006125-bin.26,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,76.82,0.04,2515981,419,62.9
3300004806-bin.87,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,95.5,0,3204093,197,62.8
3300006103-bin.26,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,96.36,0.07,3147066,244,62.7
3300006119-bin.9,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,92.06,0.91,3000888,313,62.7
3300004777-bin.13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,96.95,0,3147695,243,62.7
3300004687-bin.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,94.24,0.91,2090964,201,54.9
3300006124-bin.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylovulum;s__,94.12,0.75,2933503,213,49
3300006104-bin.31,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylovulum;s__,91.01,2.25,2686889,283,49.4
3300006118-bin.19,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__UBA6136;s__,86.41,2.57,2414882,276,54.7
3300006108-bin.13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__UBA6136;s__,87.23,0.89,2359068,253,54.7
3300003814-bin.8,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,83.78,5.32,1780663,322,46.4
3300003819-bin.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,83.7,2.4,1772789,294,46.3
3300003813-bin.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,80.97,3.86,1735891,273,46.4
3300003821-bin.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,79.54,2.45,1669206,249,46.4
3300003793-bin.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,78.44,1.16,1568981,248,46.5
3300003803-bin.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,84.91,2.8,1711531,233,46.6
3300003826-bin.2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,78.72,1.69,1726158,237,46.4
3300003795-bin.3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,75.17,0,1721107,234,46.4
3300003827-bin.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,88.97,4.39,1852333,256,46.3
3300003800-bin.2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,75.17,1.72,1660818,260,46.4
3300004807-bin.37,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__,80.7,2.51,1760278,279,43.7
3300006100-bin.9,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Curvibacter;s__,75.63,1.7,1708412,354,56.9
3300006112-bin.21,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Curvibacter;s__,89.42,2.51,2170935,250,57
3300006125-bin.30,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Curvibacter;s__,78.83,2.83,1785640,368,57.1
3300004806-bin.32,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__,86.49,2.7,3553706,445,56.8
3300006104-bin.88,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,86.33,2.71,2522936,389,44.4
3300006103-bin.12,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,84.01,1.17,2514203,321,49.7
3300006125-bin.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,80.26,3.01,2336572,398,49.6
3300004807-bin.8,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,88.18,1.7,3283044,460,49.5
3300004806-bin.99,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,90.59,2,2709396,386,43.4
3300004806-bin.33,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,85.99,1.56,2475290,326,49.7
3300004807-bin.73,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,84.46,1.35,2753696,393,43.2
3300006129-bin.22,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__,98.4,0.3,3733924,242,61.6
3300004777-bin.14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,98.08,0.15,3725706,162,50.8
3300006104-bin.29,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,96.61,1.5,2914381,203,51.4
3300006127-bin.28,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,90.9,0.71,2949515,304,51.1
3300006116-bin.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,92.29,0.96,2828134,340,51.4
3300006100-bin.23,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,79.87,2.53,2441489,409,51.2
3300006109-bin.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylopumilus_A;s__,76.97,2.03,1169134,174,44.3
3300006123-bin.18,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylopumilus;s__,80.01,0.57,1022813,84,36.6
3300004806-bin.12,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__,87.26,4.32,3647166,428,48.2
3300006104-bin.39,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Ferrovaceae;g__;s__,88.23,2.44,1527822,151,52.5
3300006072-bin.25,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Ferrovaceae;g__;s__,89.62,1.42,1548686,153,52.5
3300006110-bin.16,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__62-47;s__,77.15,2.06,4295151,758,61.7
3300006113-bin.14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__,78.22,1.07,2031776,318,48.6
3300006111-bin.16,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__,83.68,1.99,2206460,334,48.5
3300006108-bin.12,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__,80.06,1.32,2128448,332,48.5
3300006129-bin.11,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__,97.96,0.94,2903193,51,56.2
3300006104-bin.50,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__,90.96,0.82,2773717,288,64.6
3300006114-bin.18,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__,85.82,1.16,2545673,385,66.7
3300006125-bin.33,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__,96.3,0.87,2273642,101,59
3300004806-bin.41,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_B;f__Magnetospirillaceae;g__Telmatospirillum;s__,91.2,1.13,3145973,455,56.6
3300006104-bin.38,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_B;f__Magnetospirillaceae;g__;s__,90.34,4.6,5717102,610,62.4
3300004806-bin.58,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__UBA11393;g__;s__,95.6,0,1309379,69,44.4
3300006129-bin.26,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA998;f__UBA3002;g__;s__,75.01,0.1,1306211,231,53
3300004806-bin.39,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__;g__;s__,81.03,0.16,731008,75,36
3300004686-bin.8,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__;s__,77.68,0,1665218,243,40.6
3300006121-bin.23,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__;s__,86.5,0,2039982,220,40.4
3300006112-bin.24,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__;s__,87.34,0,2099208,156,40.3
3300006123-bin.15,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__;s__,87.34,0,2111055,151,40.3
3300004806-bin.38,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__,84.99,2.21,4282627,549,58.3
3300004806-bin.25,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__,81.51,1.1,2715653,470,69.1
3300006104-bin.46,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__,92.35,0.93,3100359,264,69.4
